Symbol,HedgeFlag,Long,LongAvail,LongCost,Short,ShortAvail,ShortCost,RedPurAvailable,DayLong,DayShort,YdLongRemain,YdShortRemain,PreQuota,Quota,Trading?PL,Position?PL,Total?PL,Total?Stocks?Value,Total?Future?Value,Delta,Gamma,Vega,Theta,Undl,C/P,Expire,Strike,StrategyGroup,Strategy,SubStrategy,Account
j1801?DCE,SPECULATION,1,1,1991,0,0,0,0,1,0,0,0,0,0,-500,0,-500,0,0,198600,0,0,0,j1801?DCE,NA,NA,0,BollingerBandReversion,j_15min_para1,j_15min_para1-BollingerBandReversion-All_Weather_3-@172.16.10.182:17103,All_Weather_3
j1801?DCE,SPECULATION,2,2,1990.5,0,0,0,0,2,0,0,0,0,0,-900,0,-900,0,0,397200,0,0,0,j1801?DCE,NA,NA,0,BollingerBandReversion,j_15min_para1,j_15min_para1-BollingerBandReversion-steady_return-@172.16.10.119:17103,steady_return
j1801?DCE,SPECULATION,1,1,1990,0,0,0,0,1,0,0,0,0,0,-400,0,-400,0,0,198600,0,0,0,j1801?DCE,NA,NA,0,BollingerBandReversion,j_15min_para1,j_15min_para1-BollingerBandReversion-All_Weather-@172.16.10.125:17103,All_Weather
i1801?DCE,SPECULATION,4,4,470.5,0,0,0,0,11,0,0,0,0,0,3300,-6300,-3000,0,0,189400,0,0,0,i1801?DCE,NA,NA,0,BreakBand,i_5min_para1,i_5min_para1-BreakBand-All_Weather_1-@172.16.10.182:17103,All_Weather_1
i1801?DCE,SPECULATION,8,8,470.5,0,0,0,0,21,0,0,0,0,0,6300,-11700,-5400,0,0,378800,0,0,0,i1801?DCE,NA,NA,0,BreakBand,i_5min_para1,i_5min_para1-BreakBand-All_Weather_2-@172.16.10.182:17103,All_Weather_2
i1801?DCE,SPECULATION,8,8,470.5,0,0,0,0,21,0,0,0,0,0,6300,-11700,-5400,0,0,378800,0,0,0,i1801?DCE,NA,NA,0,BreakBand,i_5min_para1,i_5min_para1-BreakBand-All_Weather_3-@172.16.10.182:17103,All_Weather_3
i1801?DCE,SPECULATION,24,24,470.5,0,0,0,0,63,0,0,0,0,0,18900,-35100,-16200,0,0,1136400,0,0,0,i1801?DCE,NA,NA,0,BreakBand,i_5min_para1,i_5min_para1-BreakBand-steady_return-@172.16.10.119:17103,steady_return
i1801?DCE,SPECULATION,16,16,471,0,0,0,0,29,0,0,0,0,0,7900,-11700,-3800,0,0,757600,0,0,0,i1801?DCE,NA,NA,0,BreakBand,i_5min_para1,i_5min_para1-BreakBand-All_Weather-@172.16.10.125:17103,All_Weather
j1801?DCE,SPECULATION,0,0,0,1,1,1984.5,0,2,2,0,0,0,0,-6450,950,-5500,0,0,-198600,0,0,0,j1801?DCE,NA,NA,0,BreakBand,j_5min_para1,j_5min_para1-BreakBand-All_Weather_1-@172.16.10.182:17103,All_Weather_1
j1801?DCE,SPECULATION,0,0,0,1,1,1984.5,0,3,2,0,0,0,0,-9300,1900,-7400,0,0,-198600,0,0,0,j1801?DCE,NA,NA,0,BreakBand,j_5min_para1,j_5min_para1-BreakBand-All_Weather_2-@172.16.10.182:17103,All_Weather_2
j1801?DCE,SPECULATION,0,0,0,1,1,1984,0,3,2,0,0,0,0,-9350,1900,-7450,0,0,-198600,0,0,0,j1801?DCE,NA,NA,0,BreakBand,j_5min_para1,j_5min_para1-BreakBand-All_Weather_3-@172.16.10.182:17103,All_Weather_3
j1801?DCE,SPECULATION,0,0,0,3,3,1991,0,9,6,0,0,0,0,-24450,5700,-18750,0,0,-595800,0,0,0,j1801?DCE,NA,NA,0,BreakBand,j_5min_para1,j_5min_para1-BreakBand-steady_return-@172.16.10.119:17103,steady_return
j1801?DCE,SPECULATION,0,0,0,1,1,1987.5,0,2,2,0,0,0,0,-6150,950,-5200,0,0,-198600,0,0,0,j1801?DCE,NA,NA,0,BreakBand,j_5min_para1,j_5min_para1-BreakBand-All_Weather-@172.16.10.125:17103,All_Weather
rb1801?SHF,SPECULATION,7,7,3657,0,0,0,0,15,0,0,0,0,0,3150,-5120,-1970,0,0,257460,0,0,0,rb1801?SHF,NA,NA,0,BreakBand,rb,rb-BreakBand-All_Weather_1-@172.16.10.182:17103,All_Weather_1
rb1801?SHF,SPECULATION,13,13,3657,0,0,0,0,29,0,0,0,0,0,6090,-10240,-4150,0,0,478140,0,0,0,rb1801?SHF,NA,NA,0,BreakBand,rb,rb-BreakBand-All_Weather_2-@172.16.10.182:17103,All_Weather_2
rb1801?SHF,SPECULATION,13,13,3657,0,0,0,0,29,0,0,0,0,0,6090,-10240,-4150,0,0,478140,0,0,0,rb1801?SHF,NA,NA,0,BreakBand,rb,rb-BreakBand-All_Weather_3-@172.16.10.182:17103,All_Weather_3
rb1801?SHF,SPECULATION,39,39,3658,0,0,0,0,87,0,0,0,0,0,17810,-30720,-12910,0,0,1434420,0,0,0,rb1801?SHF,NA,NA,0,BreakBand,rb,rb-BreakBand-steady_return-@172.16.10.119:17103,steady_return
rb1801?SHF,SPECULATION,13,13,3657,0,0,0,0,24,0,0,0,0,0,5040,-7040,-2000,0,0,478140,0,0,0,rb1801?SHF,NA,NA,0,BreakBand,rb,rb-BreakBand-All_Weather-@172.16.10.125:17103,All_Weather
v1801?DCE,SPECULATION,3,3,6825,0,0,0,0,0,0,3,0,0,0,0,-375,-375,0,0,102450,0,0,0,v1801?DCE,NA,NA,0,BreakBand,v_15min_para1,v_15min_para1-BreakBand-All_Weather_1-@172.16.10.182:17103,All_Weather_1
v1801?DCE,SPECULATION,6,6,6825,0,0,0,0,0,0,6,0,0,0,0,-750,-750,0,0,204900,0,0,0,v1801?DCE,NA,NA,0,BreakBand,v_15min_para1,v_15min_para1-BreakBand-All_Weather_2-@172.16.10.182:17103,All_Weather_2
v1801?DCE,SPECULATION,6,6,6825,0,0,0,0,0,0,6,0,0,0,0,-750,-750,0,0,204900,0,0,0,v1801?DCE,NA,NA,0,BreakBand,v_15min_para1,v_15min_para1-BreakBand-All_Weather_3-@172.16.10.182:17103,All_Weather_3
v1801?DCE,SPECULATION,15,15,6825,0,0,0,0,0,0,15,0,0,0,0,-1875,-1875,0,0,512250,0,0,0,v1801?DCE,NA,NA,0,BreakBand,v_15min_para1,v_15min_para1-BreakBand-steady_return-@172.16.10.119:17103,steady_return
v1801?DCE,SPECULATION,3,3,6825,0,0,0,0,0,0,3,0,0,0,0,-375,-375,0,0,102450,0,0,0,v1801?DCE,NA,NA,0,BreakBand,v_15min_para1,v_15min_para1-BreakBand-All_Weather-@172.16.10.125:17103,All_Weather
rb1801?SHF,SPECULATION,1,1,3605,0,0,0,0,0,0,1,0,0,0,0,640,640,0,0,36780,0,0,0,rb1801?SHF,NA,NA,0,BreakBandInBar,rb,rb-BreakBandInBar-All_Weather_1-@172.16.10.182:17103,All_Weather_1
rb1801?SHF,SPECULATION,1,1,3605,0,0,0,0,0,0,1,0,0,0,0,640,640,0,0,36780,0,0,0,rb1801?SHF,NA,NA,0,BreakBandInBar,rb,rb-BreakBandInBar-All_Weather_2-@172.16.10.182:17103,All_Weather_2
rb1801?SHF,SPECULATION,1,1,3605,0,0,0,0,0,0,1,0,0,0,0,640,640,0,0,36780,0,0,0,rb1801?SHF,NA,NA,0,BreakBandInBar,rb,rb-BreakBandInBar-All_Weather_3-@172.16.10.182:17103,All_Weather_3
rb1801?SHF,SPECULATION,3,3,3605,0,0,0,0,0,0,3,0,0,0,0,1920,1920,0,0,110340,0,0,0,rb1801?SHF,NA,NA,0,BreakBandInBar,rb,rb-BreakBandInBar-steady_return-@172.16.10.119:17103,steady_return
rb1801?SHF,SPECULATION,1,1,3604,0,0,0,0,0,0,1,0,0,0,0,640,640,0,0,36780,0,0,0,rb1801?SHF,NA,NA,0,BreakBandInBar,rb,rb-BreakBandInBar-All_Weather-@172.16.10.125:17103,All_Weather
hc1801?SHF,SPECULATION,5,5,3800,0,0,0,0,0,0,5,0,0,0,0,3650,3650,0,0,195950,0,0,0,hc1801?SHF,NA,NA,0,CCI,hc_15min_para1,hc_15min_para1-CCI-All_Weather_1-@172.16.10.182:17103,All_Weather_1
hc1801?SHF,SPECULATION,10,10,3800.5,0,0,0,0,0,0,10,0,0,0,0,7300,7300,0,0,391900,0,0,0,hc1801?SHF,NA,NA,0,CCI,hc_15min_para1,hc_15min_para1-CCI-All_Weather_2-@172.16.10.182:17103,All_Weather_2
hc1801?SHF,SPECULATION,10,10,3800.8,0,0,0,0,0,0,10,0,0,0,0,7300,7300,0,0,391900,0,0,0,hc1801?SHF,NA,NA,0,CCI,hc_15min_para1,hc_15min_para1-CCI-All_Weather_3-@172.16.10.182:17103,All_Weather_3
hc1801?SHF,SPECULATION,29,29,3800,0,0,0,0,0,0,29,0,0,0,0,21170,21170,0,0,1136510,0,0,0,hc1801?SHF,NA,NA,0,CCI,hc_15min_para1,hc_15min_para1-CCI-steady_return-@172.16.10.119:17103,steady_return
hc1801?SHF,SPECULATION,5,5,3799,0,0,0,0,0,0,5,0,0,0,0,3650,3650,0,0,195950,0,0,0,hc1801?SHF,NA,NA,0,CCI,hc_15min_para1,hc_15min_para1-CCI-All_Weather-@172.16.10.125:17103,All_Weather
i1801?DCE,SPECULATION,2,2,472,0,0,0,0,4,0,0,0,0,0,600,-1800,-1200,0,0,94700,0,0,0,i1801?DCE,NA,NA,0,CCI,i_5min_para1,i_5min_para1-CCI-All_Weather_1-@172.16.10.182:17103,All_Weather_1
i1801?DCE,SPECULATION,3,3,472,0,0,0,0,9,0,0,0,0,0,1350,-5400,-4050,0,0,142050,0,0,0,i1801?DCE,NA,NA,0,CCI,i_5min_para1,i_5min_para1-CCI-All_Weather_2-@172.16.10.182:17103,All_Weather_2
i1801?DCE,SPECULATION,3,3,472,0,0,0,0,9,0,0,0,0,0,1350,-5400,-4050,0,0,142050,0,0,0,i1801?DCE,NA,NA,0,CCI,i_5min_para1,i_5min_para1-CCI-All_Weather_3-@172.16.10.182:17103,All_Weather_3
i1801?DCE,SPECULATION,9,9,472,0,0,0,0,27,0,0,0,0,0,4050,-16200,-12150,0,0,426150,0,0,0,i1801?DCE,NA,NA,0,CCI,i_5min_para1,i_5min_para1-CCI-steady_return-@172.16.10.119:17103,steady_return
i1801?DCE,SPECULATION,3,3,472,0,0,0,0,6,0,0,0,0,0,900,-2700,-1800,0,0,142050,0,0,0,i1801?DCE,NA,NA,0,CCI,i_5min_para1,i_5min_para1-CCI-All_Weather-@172.16.10.125:17103,All_Weather
pp1801?DCE,SPECULATION,11,11,8848,0,0,0,0,0,0,11,0,0,0,0,3300,3300,0,0,489665,0,0,0,pp1801?DCE,NA,NA,0,CCI,pp_5min_para1,pp_5min_para1-CCI-All_Weather_1-@172.16.10.182:17103,All_Weather_1
pp1801?DCE,SPECULATION,22,22,8848,0,0,0,0,0,0,22,0,0,0,0,6600,6600,0,0,979330,0,0,0,pp1801?DCE,NA,NA,0,CCI,pp_5min_para1,pp_5min_para1-CCI-All_Weather_2-@172.16.10.182:17103,All_Weather_2
pp1801?DCE,SPECULATION,22,22,8848,0,0,0,0,0,0,22,0,0,0,0,6600,6600,0,0,979330,0,0,0,pp1801?DCE,NA,NA,0,CCI,pp_5min_para1,pp_5min_para1-CCI-All_Weather_3-@172.16.10.182:17103,All_Weather_3
pp1801?DCE,SPECULATION,66,66,8785.212121,0,0,0,0,0,0,66,0,0,0,0,19800,19800,0,0,2937990,0,0,0,pp1801?DCE,NA,NA,0,CCI,pp_5min_para1,pp_5min_para1-CCI-steady_return-@172.16.10.119:17103,steady_return
pp1801?DCE,SPECULATION,11,11,8788.090909,0,0,0,0,0,0,11,0,0,0,0,3300,3300,0,0,489665,0,0,0,pp1801?DCE,NA,NA,0,CCI,pp_5min_para1,pp_5min_para1-CCI-All_Weather-@172.16.10.125:17103,All_Weather
RM801?ZCE,SPECULATION,1,1,2181,0,0,0,0,0,0,1,0,0,0,0,-10,-10,0,0,22430,0,0,0,RM801?ZCE,NA,NA,0,CCI,rm_15min_para1,rm_15min_para1-CCI-All_Weather_1-@172.16.10.182:17103,All_Weather_1
RM801?ZCE,SPECULATION,1,1,2181,0,0,0,0,0,0,1,0,0,0,0,-10,-10,0,0,22430,0,0,0,RM801?ZCE,NA,NA,0,CCI,rm_15min_para1,rm_15min_para1-CCI-All_Weather_2-@172.16.10.182:17103,All_Weather_2
RM801?ZCE,SPECULATION,1,1,2181,0,0,0,0,0,0,1,0,0,0,0,-10,-10,0,0,22430,0,0,0,RM801?ZCE,NA,NA,0,CCI,rm_15min_para1,rm_15min_para1-CCI-All_Weather_3-@172.16.10.182:17103,All_Weather_3
RM801?ZCE,SPECULATION,1,1,2181,0,0,0,0,0,0,1,0,0,0,0,-10,-10,0,0,22430,0,0,0,RM801?ZCE,NA,NA,0,CCI,rm_15min_para1,rm_15min_para1-CCI-All_Weather-@172.16.10.125:17103,All_Weather
v1801?DCE,SPECULATION,0,0,0,1,1,7360,0,0,0,0,1,0,0,0,125,125,0,0,-34150,0,0,0,v1801?DCE,NA,NA,0,CCI,v_30min_para1,v_30min_para1-CCI-All_Weather_1-@172.16.10.182:17103,All_Weather_1
v1801?DCE,SPECULATION,0,0,0,1,1,7360,0,0,0,0,1,0,0,0,125,125,0,0,-34150,0,0,0,v1801?DCE,NA,NA,0,CCI,v_30min_para1,v_30min_para1-CCI-All_Weather_2-@172.16.10.182:17103,All_Weather_2
v1801?DCE,SPECULATION,0,0,0,1,1,7360,0,0,0,0,1,0,0,0,125,125,0,0,-34150,0,0,0,v1801?DCE,NA,NA,0,CCI,v_30min_para1,v_30min_para1-CCI-All_Weather_3-@172.16.10.182:17103,All_Weather_3
v1801?DCE,SPECULATION,0,0,0,1,1,1472,0,0,0,0,1,0,0,0,125,125,0,0,-34150,0,0,0,v1801?DCE,NA,NA,0,CCI,v_30min_para1,v_30min_para1-CCI-steady_return-@172.16.10.119:17103,steady_return
v1801?DCE,SPECULATION,0,0,0,1,1,7360,0,0,0,0,1,0,0,0,125,125,0,0,-34150,0,0,0,v1801?DCE,NA,NA,0,CCI,v_30min_para1,v_30min_para1-CCI-All_Weather-@172.16.10.125:17103,All_Weather
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,0,1,0,0,0,0,75,1400,1475,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CCI,zn_30min_para1,zn_30min_para1-CCI-All_Weather_1-@172.16.10.182:17103,All_Weather_1
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,0,1,0,0,0,0,75,1400,1475,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CCI,zn_30min_para1,zn_30min_para1-CCI-All_Weather_2-@172.16.10.182:17103,All_Weather_2
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,0,1,0,0,0,0,75,1400,1475,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CCI,zn_30min_para1,zn_30min_para1-CCI-All_Weather_3-@172.16.10.182:17103,All_Weather_3
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,0,3,0,0,0,0,225,4200,4425,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CCI,zn_30min_para1,zn_30min_para1-CCI-steady_return-@172.16.10.119:17103,steady_return
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,0,1,0,0,0,0,100,1400,1500,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CCI,zn_30min_para1,zn_30min_para1-CCI-All_Weather-@172.16.10.125:17103,All_Weather
CF801?ZCE,SPECULATION,0,0,0,1,1,15410,0,0,0,0,1,0,0,0,1375,1375,0,0,-76700,0,0,0,CF801?ZCE,NA,NA,0,CCIRvs,cf_5min_para1,cf_5min_para1-CCIRvs-All_Weather_1-@172.16.10.182:17103,All_Weather_1
CF801?ZCE,SPECULATION,0,0,0,1,1,15410,0,0,0,0,1,0,0,0,1375,1375,0,0,-76700,0,0,0,CF801?ZCE,NA,NA,0,CCIRvs,cf_5min_para1,cf_5min_para1-CCIRvs-All_Weather_2-@172.16.10.182:17103,All_Weather_2
CF801?ZCE,SPECULATION,0,0,0,1,1,15410,0,0,0,0,1,0,0,0,1375,1375,0,0,-76700,0,0,0,CF801?ZCE,NA,NA,0,CCIRvs,cf_5min_para1,cf_5min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
CF801?ZCE,SPECULATION,0,0,0,3,3,15400,0,0,0,0,3,0,0,0,4125,4125,0,0,-230100,0,0,0,CF801?ZCE,NA,NA,0,CCIRvs,cf_5min_para1,cf_5min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
CF801?ZCE,SPECULATION,0,0,0,1,1,15400,0,0,0,0,1,0,0,0,1375,1375,0,0,-76700,0,0,0,CF801?ZCE,NA,NA,0,CCIRvs,cf_5min_para1,cf_5min_para1-CCIRvs-All_Weather-@172.16.10.125:17103,All_Weather
i1801?DCE,SPECULATION,1,1,466.5,0,0,0,0,0,0,1,0,0,0,0,900,900,0,0,47350,0,0,0,i1801?DCE,NA,NA,0,CCIRvs,i_5min_para1,i_5min_para1-CCIRvs-All_Weather_1-@172.16.10.182:17103,All_Weather_1
i1801?DCE,SPECULATION,1,1,466.5,0,0,0,0,0,0,1,0,0,0,0,900,900,0,0,47350,0,0,0,i1801?DCE,NA,NA,0,CCIRvs,i_5min_para1,i_5min_para1-CCIRvs-All_Weather_2-@172.16.10.182:17103,All_Weather_2
i1801?DCE,SPECULATION,1,1,466.5,0,0,0,0,0,0,1,0,0,0,0,900,900,0,0,47350,0,0,0,i1801?DCE,NA,NA,0,CCIRvs,i_5min_para1,i_5min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
i1801?DCE,SPECULATION,2,2,466.5,0,0,0,0,0,0,2,0,0,0,0,1800,1800,0,0,94700,0,0,0,i1801?DCE,NA,NA,0,CCIRvs,i_5min_para1,i_5min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
i1801?DCE,SPECULATION,1,1,466,0,0,0,0,0,0,1,0,0,0,0,900,900,0,0,47350,0,0,0,i1801?DCE,NA,NA,0,CCIRvs,i_5min_para1,i_5min_para1-CCIRvs-All_Weather-@172.16.10.125:17103,All_Weather
pp1801?DCE,SPECULATION,0,0,0,1,1,8860,0,0,2,0,0,0,0,-430,300,-130,0,0,-44515,0,0,0,pp1801?DCE,NA,NA,0,CCIRvs,pp_5min_para1,pp_5min_para1-CCIRvs-All_Weather_1-@172.16.10.182:17103,All_Weather_1
pp1801?DCE,SPECULATION,0,0,0,1,1,8860,0,0,3,0,0,0,0,-645,600,-45,0,0,-44515,0,0,0,pp1801?DCE,NA,NA,0,CCIRvs,pp_5min_para1,pp_5min_para1-CCIRvs-All_Weather_2-@172.16.10.182:17103,All_Weather_2
pp1801?DCE,SPECULATION,0,0,0,1,1,8860,0,0,3,0,0,0,0,-645,600,-45,0,0,-44515,0,0,0,pp1801?DCE,NA,NA,0,CCIRvs,pp_5min_para1,pp_5min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
pp1801?DCE,SPECULATION,0,0,0,3,3,8858,0,0,9,0,0,0,0,-2025,1800,-225,0,0,-133545,0,0,0,pp1801?DCE,NA,NA,0,CCIRvs,pp_5min_para1,pp_5min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
pp1801?DCE,SPECULATION,0,0,0,1,1,8857,0,0,2,0,0,0,0,-455,300,-155,0,0,-44515,0,0,0,pp1801?DCE,NA,NA,0,CCIRvs,pp_5min_para1,pp_5min_para1-CCIRvs-All_Weather-@172.16.10.125:17103,All_Weather
rb1801?SHF,SPECULATION,0,0,0,2,2,3630,0,0,0,0,2,0,0,0,-1280,-1280,0,0,-73560,0,0,0,rb1801?SHF,NA,NA,0,CCIRvs,rb_15min_para1,rb_15min_para1-CCIRvs-All_Weather_1-@172.16.10.182:17103,All_Weather_1
rb1801?SHF,SPECULATION,0,0,0,3,3,3630,0,0,0,0,3,0,0,0,-1920,-1920,0,0,-110340,0,0,0,rb1801?SHF,NA,NA,0,CCIRvs,rb_15min_para1,rb_15min_para1-CCIRvs-All_Weather_2-@172.16.10.182:17103,All_Weather_2
rb1801?SHF,SPECULATION,0,0,0,3,3,3630,0,0,0,0,3,0,0,0,-1920,-1920,0,0,-110340,0,0,0,rb1801?SHF,NA,NA,0,CCIRvs,rb_15min_para1,rb_15min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
rb1801?SHF,SPECULATION,0,0,0,9,9,3630,0,0,0,0,9,0,0,0,-5760,-5760,0,0,-331020,0,0,0,rb1801?SHF,NA,NA,0,CCIRvs,rb_15min_para1,rb_15min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
rb1801?SHF,SPECULATION,0,0,0,3,3,3620,0,0,0,0,3,0,0,0,-1920,-1920,0,0,-110340,0,0,0,rb1801?SHF,NA,NA,0,CCIRvs,rb_15min_para1,rb_15min_para1-CCIRvs-All_Weather-@172.16.10.125:17103,All_Weather
RM801?ZCE,SPECULATION,0,0,0,1,1,2255,0,0,0,0,1,0,0,0,10,10,0,0,-22430,0,0,0,RM801?ZCE,NA,NA,0,CCIRvs,rm_5min_para1,rm_5min_para1-CCIRvs-All_Weather_1-@172.16.10.182:17103,All_Weather_1
RM801?ZCE,SPECULATION,0,0,0,1,1,2255,0,0,0,0,1,0,0,0,10,10,0,0,-22430,0,0,0,RM801?ZCE,NA,NA,0,CCIRvs,rm_5min_para1,rm_5min_para1-CCIRvs-All_Weather_2-@172.16.10.182:17103,All_Weather_2
RM801?ZCE,SPECULATION,0,0,0,1,1,2255,0,0,0,0,1,0,0,0,10,10,0,0,-22430,0,0,0,RM801?ZCE,NA,NA,0,CCIRvs,rm_5min_para1,rm_5min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
RM801?ZCE,SPECULATION,0,0,0,6,6,2256,0,0,0,0,6,0,0,0,60,60,0,0,-134580,0,0,0,RM801?ZCE,NA,NA,0,CCIRvs,rm_5min_para1,rm_5min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
RM801?ZCE,SPECULATION,0,0,0,1,1,2256,0,0,0,0,1,0,0,0,10,10,0,0,-22430,0,0,0,RM801?ZCE,NA,NA,0,CCIRvs,rm_5min_para1,rm_5min_para1-CCIRvs-All_Weather-@172.16.10.125:17103,All_Weather
TA801?ZCE,SPECULATION,0,0,0,1,1,5310,0,0,0,0,1,0,0,0,50,50,0,0,-26540,0,0,0,TA801?ZCE,NA,NA,0,CCIRvs,ta_5min_para1,ta_5min_para1-CCIRvs-All_Weather_1-@172.16.10.182:17103,All_Weather_1
TA801?ZCE,SPECULATION,0,0,0,2,2,5310,0,0,0,0,2,0,0,0,100,100,0,0,-53080,0,0,0,TA801?ZCE,NA,NA,0,CCIRvs,ta_5min_para1,ta_5min_para1-CCIRvs-All_Weather_2-@172.16.10.182:17103,All_Weather_2
TA801?ZCE,SPECULATION,0,0,0,2,2,5310,0,0,0,0,2,0,0,0,100,100,0,0,-53080,0,0,0,TA801?ZCE,NA,NA,0,CCIRvs,ta_5min_para1,ta_5min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
TA801?ZCE,SPECULATION,0,0,0,9,9,5318,0,0,0,0,9,0,0,0,450,450,0,0,-238860,0,0,0,TA801?ZCE,NA,NA,0,CCIRvs,ta_5min_para1,ta_5min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
TA801?ZCE,SPECULATION,0,0,0,3,3,5322,0,0,0,0,3,0,0,0,150,150,0,0,-79620,0,0,0,TA801?ZCE,NA,NA,0,CCIRvs,ta_5min_para1,ta_5min_para1-CCIRvs-All_Weather-@172.16.10.125:17103,All_Weather
OI801?ZCE,SPECULATION,1,1,6708,0,0,0,0,1,0,0,0,0,0,-360,0,-360,0,0,66720,0,0,0,OI801?ZCE,NA,NA,0,CCIRvs,oi_5min_para1,oi_5min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
OI801?ZCE,SPECULATION,1,1,6708,0,0,0,0,2,0,0,0,0,0,-720,60,-660,0,0,66720,0,0,0,OI801?ZCE,NA,NA,0,CCIRvs,oi_5min_para1,oi_5min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
rb1801?SHF,SPECULATION,0,0,0,0,0,0,0,1,0,0,0,0,0,70,-640,-570,0,0,0,0,0,0,rb1801?SHF,NA,NA,0,CCIRvs,rb_1min_para1,rb_1min_para1-CCIRvs-All_Weather_3-@172.16.10.182:17103,All_Weather_3
rb1801?SHF,SPECULATION,0,0,0,0,0,0,0,1,0,0,0,0,0,70,-640,-570,0,0,0,0,0,0,rb1801?SHF,NA,NA,0,CCIRvs,rb_1min_para1,rb_1min_para1-CCIRvs-steady_return-@172.16.10.119:17103,steady_return
ag1712?SHF,SPECULATION,0,0,0,1,1,3893,0,0,3,0,0,0,0,405,-1020,-615,0,0,-58260,0,0,0,ag1712?SHF,NA,NA,0,ChannelBreak,ag_5min_para1,ag_5min_para1-ChannelBreak-All_Weather_1-@172.16.10.182:17103,All_Weather_1
ag1712?SHF,SPECULATION,0,0,0,2,2,3893,0,0,6,0,0,0,0,810,-2040,-1230,0,0,-116520,0,0,0,ag1712?SHF,NA,NA,0,ChannelBreak,ag_5min_para1,ag_5min_para1-ChannelBreak-All_Weather_2-@172.16.10.182:17103,All_Weather_2
ag1712?SHF,SPECULATION,0,0,0,2,2,3893,0,0,6,0,0,0,0,810,-2040,-1230,0,0,-116520,0,0,0,ag1712?SHF,NA,NA,0,ChannelBreak,ag_5min_para1,ag_5min_para1-ChannelBreak-All_Weather_3-@172.16.10.182:17103,All_Weather_3
ag1712?SHF,SPECULATION,0,0,0,5,5,3893.2,0,0,15,0,0,0,0,2085,-5100,-3015,0,0,-291300,0,0,0,ag1712?SHF,NA,NA,0,ChannelBreak,ag_5min_para1,ag_5min_para1-ChannelBreak-steady_return-@172.16.10.119:17103,steady_return
ag1712?SHF,SPECULATION,0,0,0,2,2,3896,0,0,4,0,0,0,0,720,-1020,-300,0,0,-116520,0,0,0,ag1712?SHF,NA,NA,0,ChannelBreak,ag_5min_para1,ag_5min_para1-ChannelBreak-All_Weather-@172.16.10.125:17103,All_Weather
rb1801?SHF,SPECULATION,20,20,3672.55,0,0,0,0,20,0,0,0,0,0,1090,0,1090,0,0,735600,0,0,0,rb1801?SHF,NA,NA,0,ChannelBreak,rb_5min_para1,rb_5min_para1-ChannelBreak-steady_return-@172.16.10.119:17103,steady_return
rb1801?SHF,SPECULATION,4,4,3673,0,0,0,0,4,0,0,0,0,0,200,0,200,0,0,147120,0,0,0,rb1801?SHF,NA,NA,0,ChannelBreak,rb_5min_para1,rb_5min_para1-ChannelBreak-All_Weather_1-@172.16.10.182:17103,All_Weather_1
rb1801?SHF,SPECULATION,8,8,3673,0,0,0,0,8,0,0,0,0,0,400,0,400,0,0,294240,0,0,0,rb1801?SHF,NA,NA,0,ChannelBreak,rb_5min_para1,rb_5min_para1-ChannelBreak-All_Weather_2-@172.16.10.182:17103,All_Weather_2
rb1801?SHF,SPECULATION,8,8,3673,0,0,0,0,8,0,0,0,0,0,400,0,400,0,0,294240,0,0,0,rb1801?SHF,NA,NA,0,ChannelBreak,rb_5min_para1,rb_5min_para1-ChannelBreak-All_Weather_3-@172.16.10.182:17103,All_Weather_3
rb1801?SHF,SPECULATION,8,8,3673,0,0,0,0,8,0,0,0,0,0,400,0,400,0,0,294240,0,0,0,rb1801?SHF,NA,NA,0,ChannelBreak,rb_5min_para1,rb_5min_para1-ChannelBreak-All_Weather-@172.16.10.125:17103,All_Weather
